version,split,modality,position,zero_count,sample_count
unaligned,valid,audio,219,607,728
unaligned,valid,audio,220,607,728
unaligned,valid,audio,221,609,728
unaligned,valid,audio,222,611,728
unaligned,valid,audio,223,612,728
unaligned,valid,audio,224,613,728
unaligned,valid,audio,225,618,728
unaligned,valid,audio,226,621,728
unaligned,valid,audio,227,621,728
unaligned,valid,audio,228,621,728
unaligned,valid,audio,229,624,728
unaligned,valid,audio,230,627,728
unaligned,valid,audio,231,627,728
unaligned,valid,audio,232,630,728
unaligned,valid,audio,233,631,728
unaligned,valid,audio,234,634,728
unaligned,valid,audio,235,635,728
unaligned,valid,audio,236,637,728
unaligned,valid,audio,237,640,728
unaligned,valid,audio,238,640,728
unaligned,valid,audio,239,642,728
unaligned,valid,audio,240,642,728
unaligned,valid,audio,241,643,728
unaligned,valid,audio,242,644,728
unaligned,valid,audio,243,645,728
unaligned,valid,audio,244,645,728
unaligned,valid,audio,245,645,728
unaligned,valid,audio,246,646,728
unaligned,valid,audio,247,648,728
unaligned,valid,audio,248,648,728
unaligned,valid,audio,249,651,728
unaligned,valid,audio,250,653,728
unaligned,valid,audio,251,653,728
unaligned,valid,audio,252,655,728
unaligned,valid,audio,253,657,728
unaligned,valid,audio,254,659,728
unaligned,valid,audio,255,660,728
unaligned,valid,audio,256,662,728
unaligned,valid,audio,257,665,728
unaligned,valid,audio,258,666,728
unaligned,valid,audio,259,667,728
unaligned,valid,audio,260,667,728
unaligned,valid,audio,261,667,728
unaligned,valid,audio,262,668,728
unaligned,valid,audio,263,668,728
unaligned,valid,audio,264,670,728
unaligned,valid,audio,265,670,728
unaligned,valid,audio,266,670,728
unaligned,valid,audio,267,671,728
unaligned,valid,audio,268,671,728
unaligned,valid,audio,269,672,728
unaligned,valid,audio,270,672,728
unaligned,valid,audio,271,673,728
unaligned,valid,audio,272,675,728
unaligned,valid,audio,273,676,728
unaligned,valid,audio,274,676,728
unaligned,valid,audio,275,676,728
unaligned,valid,audio,276,676,728
unaligned,valid,audio,277,676,728
unaligned,valid,audio,278,676,728
unaligned,valid,audio,279,676,728
unaligned,valid,audio,280,677,728
unaligned,valid,audio,281,678,728
unaligned,valid,audio,282,679,728
unaligned,valid,audio,283,680,728
unaligned,valid,audio,284,681,728
unaligned,valid,audio,285,682,728
unaligned,valid,audio,286,682,728
unaligned,valid,audio,287,683,728
unaligned,valid,audio,288,685,728
unaligned,valid,audio,289,685,728
unaligned,valid,audio,290,685,728
unaligned,valid,audio,291,685,728
unaligned,valid,audio,292,685,728
unaligned,valid,audio,293,685,728
unaligned,valid,audio,294,685,728
unaligned,valid,audio,295,685,728
unaligned,valid,audio,296,685,728
unaligned,valid,audio,297,686,728
unaligned,valid,audio,298,688,728
unaligned,valid,audio,299,688,728
unaligned,valid,audio,300,689,728
unaligned,valid,audio,301,689,728
unaligned,valid,audio,302,689,728
unaligned,valid,audio,303,689,728
unaligned,valid,audio,304,689,728
unaligned,valid,audio,305,689,728
unaligned,valid,audio,306,689,728
unaligned,valid,audio,307,690,728
unaligned,valid,audio,308,691,728
unaligned,valid,audio,309,691,728
unaligned,valid,audio,310,691,728
unaligned,valid,audio,311,691,728
unaligned,valid,audio,312,691,728
unaligned,valid,audio,313,691,728
unaligned,valid,audio,314,691,728
unaligned,valid,audio,315,692,728
unaligned,valid,audio,316,692,728
unaligned,valid,audio,317,693,728
unaligned,valid,audio,318,694,728
unaligned,valid,audio,319,694,728
unaligned,valid,audio,320,694,728
unaligned,valid,audio,321,696,728
unaligned,valid,audio,322,696,728
unaligned,valid,audio,323,696,728
unaligned,valid,audio,324,696,728
unaligned,valid,audio,325,696,728
unaligned,valid,audio,326,696,728
unaligned,valid,audio,327,696,728
unaligned,valid,audio,328,698,728
unaligned,valid,audio,329,698,728
unaligned,valid,audio,330,700,728
unaligned,valid,audio,331,700,728
unaligned,valid,audio,332,700,728
unaligned,valid,audio,333,700,728
unaligned,valid,audio,334,700,728
unaligned,valid,audio,335,701,728
unaligned,valid,audio,336,702,728
unaligned,valid,audio,337,702,728
unaligned,valid,audio,338,702,728
unaligned,valid,audio,339,702,728
unaligned,valid,audio,340,702,728
unaligned,valid,audio,341,702,728
unaligned,valid,audio,342,702,728
unaligned,valid,audio,343,702,728
unaligned,valid,audio,344,702,728
unaligned,valid,audio,345,703,728
unaligned,valid,audio,346,703,728
unaligned,valid,audio,347,703,728
unaligned,valid,audio,348,703,728
unaligned,valid,audio,349,703,728
unaligned,valid,audio,350,703,728
unaligned,valid,audio,351,703,728
unaligned,valid,audio,352,703,728
unaligned,valid,audio,353,704,728
unaligned,valid,audio,354,704,728
unaligned,valid,audio,355,705,728
unaligned,valid,audio,356,705,728
unaligned,valid,audio,357,705,728
unaligned,valid,audio,358,705,728
unaligned,valid,audio,359,705,728
unaligned,valid,audio,360,706,728
unaligned,valid,audio,361,706,728
unaligned,valid,audio,362,706,728
unaligned,valid,audio,363,707,728
unaligned,valid,audio,364,707,728
unaligned,valid,audio,365,707,728
unaligned,valid,audio,366,707,728
unaligned,valid,audio,367,707,728
unaligned,valid,audio,368,707,728
unaligned,valid,audio,369,708,728
unaligned,valid,audio,370,708,728
unaligned,valid,audio,371,708,728
unaligned,valid,audio,372,708,728
unaligned,valid,audio,373,708,728
unaligned,valid,audio,374,708,728
unaligned,valid,audio,375,708,728
unaligned,valid,audio,376,708,728
unaligned,valid,audio,377,709,728
unaligned,valid,audio,378,709,728
unaligned,valid,audio,379,709,728
unaligned,valid,audio,380,709,728
unaligned,valid,audio,381,709,728
unaligned,valid,audio,382,709,728
unaligned,valid,audio,383,709,728
unaligned,valid,audio,384,709,728
unaligned,valid,audio,385,709,728
unaligned,valid,audio,386,710,728
unaligned,valid,audio,387,710,728
unaligned,valid,audio,388,710,728
unaligned,valid,audio,389,710,728
unaligned,valid,audio,390,710,728
unaligned,valid,audio,391,710,728
unaligned,valid,audio,392,711,728
unaligned,valid,audio,393,711,728
unaligned,valid,audio,394,711,728
unaligned,valid,audio,395,711,728
unaligned,valid,audio,396,711,728
unaligned,valid,audio,397,711,728
unaligned,valid,audio,398,711,728
unaligned,valid,audio,399,711,728
unaligned,valid,audio,400,711,728
unaligned,valid,audio,401,711,728
unaligned,valid,audio,402,711,728
unaligned,valid,audio,403,711,728
unaligned,valid,audio,404,712,728
unaligned,valid,audio,405,713,728
unaligned,valid,audio,406,713,728
unaligned,valid,audio,407,713,728
unaligned,valid,audio,408,713,728
unaligned,valid,audio,409,713,728
unaligned,valid,audio,410,713,728
unaligned,valid,audio,411,713,728
unaligned,valid,audio,412,713,728
unaligned,valid,audio,413,713,728
unaligned,valid,audio,414,713,728
unaligned,valid,audio,415,713,728
unaligned,valid,audio,416,713,728
unaligned,valid,audio,417,713,728
unaligned,valid,audio,418,714,728
unaligned,valid,audio,419,714,728
unaligned,valid,audio,420,714,728
unaligned,valid,audio,421,714,728
unaligned,valid,audio,422,714,728
unaligned,valid,audio,423,714,728
unaligned,valid,audio,424,714,728
unaligned,valid,audio,425,714,728
unaligned,valid,audio,426,715,728
unaligned,valid,audio,427,715,728
unaligned,valid,audio,428,715,728
unaligned,valid,audio,429,716,728
unaligned,valid,audio,430,716,728
unaligned,valid,audio,431,716,728
unaligned,valid,audio,432,716,728
unaligned,valid,audio,433,716,728
unaligned,valid,audio,434,716,728
unaligned,valid,audio,435,716,728
unaligned,valid,audio,436,716,728
unaligned,valid,audio,437,716,728
unaligned,valid,audio,438,716,728
unaligned,valid,audio,439,716,728
unaligned,valid,audio,440,717,728
unaligned,valid,audio,441,717,728
unaligned,valid,audio,442,717,728
unaligned,valid,audio,443,718,728
unaligned,valid,audio,444,718,728
unaligned,valid,audio,445,718,728
unaligned,valid,audio,446,718,728
unaligned,valid,audio,447,718,728
unaligned,valid,audio,448,718,728
unaligned,valid,audio,449,718,728
unaligned,valid,audio,450,718,728
unaligned,valid,audio,451,718,728
unaligned,valid,audio,452,718,728
unaligned,valid,audio,453,719,728
unaligned,valid,audio,454,719,728
unaligned,valid,audio,455,719,728
unaligned,valid,audio,456,719,728
unaligned,valid,audio,457,719,728
unaligned,valid,audio,458,719,728
unaligned,valid,audio,459,719,728
unaligned,valid,audio,460,719,728
unaligned,valid,audio,461,720,728
unaligned,valid,audio,462,721,728
unaligned,valid,audio,463,721,728
unaligned,valid,audio,464,721,728
unaligned,valid,audio,465,721,728
unaligned,valid,audio,466,722,728
unaligned,valid,audio,467,722,728
unaligned,valid,audio,468,722,728
unaligned,valid,audio,469,722,728
unaligned,valid,audio,470,722,728
unaligned,valid,audio,471,722,728
unaligned,valid,audio,472,722,728
unaligned,valid,audio,473,722,728
unaligned,valid,audio,474,722,728
unaligned,valid,audio,475,723,728
unaligned,valid,audio,476,723,728
unaligned,valid,audio,477,723,728
unaligned,valid,audio,478,723,728
unaligned,valid,audio,479,723,728
unaligned,valid,audio,480,723,728
unaligned,valid,audio,481,723,728
unaligned,valid,audio,482,723,728
unaligned,valid,audio,483,723,728
unaligned,valid,audio,484,723,728
unaligned,valid,audio,485,723,728
unaligned,valid,audio,486,723,728
unaligned,valid,audio,487,723,728
unaligned,valid,audio,488,723,728
unaligned,valid,audio,489,723,728
unaligned,valid,audio,490,723,728
unaligned,valid,audio,491,723,728
unaligned,valid,audio,492,723,728
unaligned,valid,audio,493,723,728
unaligned,valid,audio,494,723,728
unaligned,valid,audio,495,723,728
unaligned,valid,audio,496,723,728
unaligned,valid,audio,497,723,728
unaligned,valid,audio,498,723,728
unaligned,valid,audio,499,723,728
unaligned,valid,vision,0,0,728
unaligned,valid,vision,1,19,728
unaligned,valid,vision,2,17,728
unaligned,valid,vision,3,21,728
unaligned,valid,vision,4,25,728
unaligned,valid,vision,5,32,728
unaligned,valid,vision,6,34,728
unaligned,valid,vision,7,40,728
unaligned,valid,vision,8,39,728
unaligned,valid,vision,9,38,728
unaligned,valid,vision,10,37,728
unaligned,valid,vision,11,41,728
unaligned,valid,vision,12,38,728
unaligned,valid,vision,13,37,728
unaligned,valid,vision,14,37,728
unaligned,valid,vision,15,40,728
unaligned,valid,vision,16,37,728
unaligned,valid,vision,17,38,728
unaligned,valid,vision,18,37,728
unaligned,valid,vision,19,39,728
unaligned,valid,vision,20,45,728
unaligned,valid,vision,21,47,728
unaligned,valid,vision,22,44,728
unaligned,valid,vision,23,41,728
unaligned,valid,vision,24,43,728
unaligned,valid,vision,25,40,728
unaligned,valid,vision,26,38,728
unaligned,valid,vision,27,44,728
unaligned,valid,vision,28,45,728
unaligned,valid,vision,29,45,728
unaligned,valid,vision,30,49,728
unaligned,valid,vision,31,46,728
unaligned,valid,vision,32,52,728
unaligned,valid,vision,33,53,728
unaligned,valid,vision,34,53,728
unaligned,valid,vision,35,55,728
unaligned,valid,vision,36,59,728
unaligned,valid,vision,37,61,728
unaligned,valid,vision,38,67,728
unaligned,valid,vision,39,64,728
unaligned,valid,vision,40,72,728
unaligned,valid,vision,41,74,728
unaligned,valid,vision,42,76,728
unaligned,valid,vision,43,75,728
unaligned,valid,vision,44,81,728
unaligned,valid,vision,45,88,728
unaligned,valid,vision,46,90,728
unaligned,valid,vision,47,96,728
unaligned,valid,vision,48,96,728
unaligned,valid,vision,49,98,728
unaligned,valid,vision,50,106,728
unaligned,valid,vision,51,110,728
unaligned,valid,vision,52,111,728
unaligned,valid,vision,53,114,728
unaligned,valid,vision,54,114,728
unaligned,valid,vision,55,121,728
unaligned,valid,vision,56,126,728
unaligned,valid,vision,57,126,728
unaligned,valid,vision,58,130,728
unaligned,valid,vision,59,135,728
unaligned,valid,vision,60,140,728
unaligned,valid,vision,61,147,728
unaligned,valid,vision,62,151,728
unaligned,valid,vision,63,157,728
unaligned,valid,vision,64,163,728
unaligned,valid,vision,65,166,728
unaligned,valid,vision,66,173,728
unaligned,valid,vision,67,179,728
unaligned,valid,vision,68,182,728
unaligned,valid,vision,69,182,728
unaligned,valid,vision,70,190,728
unaligned,valid,vision,71,196,728
unaligned,valid,vision,72,201,728
unaligned,valid,vision,73,206,728
unaligned,valid,vision,74,206,728
unaligned,valid,vision,75,216,728
unaligned,valid,vision,76,221,728
unaligned,valid,vision,77,230,728
unaligned,valid,vision,78,237,728
unaligned,valid,vision,79,251,728
unaligned,valid,vision,80,261,728
unaligned,valid,vision,81,259,728
unaligned,valid,vision,82,267,728
unaligned,valid,vision,83,270,728
unaligned,valid,vision,84,275,728
unaligned,valid,vision,85,286,728
unaligned,valid,vision,86,293,728
unaligned,valid,vision,87,296,728
unaligned,valid,vision,88,301,728
unaligned,valid,vision,89,307,728
unaligned,valid,vision,90,318,728
unaligned,valid,vision,91,321,728
unaligned,valid,vision,92,326,728
unaligned,valid,vision,93,326,728
unaligned,valid,vision,94,330,728
unaligned,valid,vision,95,337,728
unaligned,valid,vision,96,347,728
unaligned,valid,vision,97,349,728
unaligned,valid,vision,98,353,728
unaligned,valid,vision,99,355,728
unaligned,valid,vision,100,362,728
unaligned,valid,vision,101,369,728
unaligned,valid,vision,102,375,728
unaligned,valid,vision,103,382,728
unaligned,valid,vision,104,390,728
unaligned,valid,vision,105,394,728
unaligned,valid,vision,106,397,728
unaligned,valid,vision,107,402,728
unaligned,valid,vision,108,408,728
unaligned,valid,vision,109,407,728
unaligned,valid,vision,110,417,728
unaligned,valid,vision,111,420,728
unaligned,valid,vision,112,425,728
unaligned,valid,vision,113,431,728
unaligned,valid,vision,114,439,728
unaligned,valid,vision,115,444,728
unaligned,valid,vision,116,450,728
unaligned,valid,vision,117,454,728
unaligned,valid,vision,118,458,728
unaligned,valid,vision,119,461,728
unaligned,valid,vision,120,465,728
unaligned,valid,vision,121,467,728
unaligned,valid,vision,122,470,728
unaligned,valid,vision,123,472,728
unaligned,valid,vision,124,480,728
unaligned,valid,vision,125,490,728
unaligned,valid,vision,126,493,728
unaligned,valid,vision,127,497,728
unaligned,valid,vision,128,496,728
unaligned,valid,vision,129,498,728
unaligned,valid,vision,130,502,728
unaligned,valid,vision,131,506,728
unaligned,valid,vision,132,511,728
unaligned,valid,vision,133,518,728
unaligned,valid,vision,134,526,728
unaligned,valid,vision,135,529,728
unaligned,valid,vision,136,532,728
unaligned,valid,vision,137,537,728
unaligned,valid,vision,138,541,728
unaligned,valid,vision,139,545,728
unaligned,valid,vision,140,549,728
unaligned,valid,vision,141,552,728
unaligned,valid,vision,142,555,728
unaligned,valid,vision,143,555,728
unaligned,valid,vision,144,557,728
unaligned,valid,vision,145,564,728
unaligned,valid,vision,146,570,728
unaligned,valid,vision,147,570,728
unaligned,valid,vision,148,575,728
unaligned,valid,vision,149,581,728
unaligned,valid,vision,150,580,728
unaligned,valid,vision,151,583,728
unaligned,valid,vision,152,588,728
unaligned,valid,vision,153,588,728
unaligned,valid,vision,154,592,728
unaligned,valid,vision,155,592,728
unaligned,valid,vision,156,591,728
unaligned,valid,vision,157,596,728
unaligned,valid,vision,158,601,728
unaligned,valid,vision,159,605,728
unaligned,valid,vision,160,605,728
unaligned,valid,vision,161,609,728
unaligned,valid,vision,162,608,728
unaligned,valid,vision,163,610,728
unaligned,valid,vision,164,612,728
unaligned,valid,vision,165,614,728
unaligned,valid,vision,166,616,728
unaligned,valid,vision,167,616,728
unaligned,valid,vision,168,618,728
unaligned,valid,vision,169,625,728
unaligned,valid,vision,170,626,728
unaligned,valid,vision,171,627,728
unaligned,valid,vision,172,631,728
unaligned,valid,vision,173,633,728
unaligned,valid,vision,174,634,728
unaligned,valid,vision,175,636,728
unaligned,valid,vision,176,638,728
unaligned,valid,vision,177,640,728
unaligned,valid,vision,178,642,728
unaligned,valid,vision,179,643,728
unaligned,valid,vision,180,646,728
unaligned,valid,vision,181,645,728
unaligned,valid,vision,182,648,728
unaligned,valid,vision,183,649,728
unaligned,valid,vision,184,647,728
unaligned,valid,vision,185,649,728
unaligned,valid,vision,186,650,728
unaligned,valid,vision,187,653,728
unaligned,valid,vision,188,655,728
unaligned,valid,vision,189,655,728
unaligned,valid,vision,190,659,728
unaligned,valid,vision,191,662,728
unaligned,valid,vision,192,663,728
unaligned,valid,vision,193,667,728
unaligned,valid,vision,194,669,728
unaligned,valid,vision,195,669,728
unaligned,valid,vision,196,669,728
unaligned,valid,vision,197,671,728
unaligned,valid,vision,198,672,728
unaligned,valid,vision,199,672,728
unaligned,valid,vision,200,672,728
unaligned,valid,vision,201,674,728
unaligned,valid,vision,202,675,728
unaligned,valid,vision,203,675,728
unaligned,valid,vision,204,677,728
unaligned,valid,vision,205,678,728
unaligned,valid,vision,206,678,728
unaligned,valid,vision,207,678,728
unaligned,valid,vision,208,678,728
unaligned,valid,vision,209,678,728
unaligned,valid,vision,210,679,728
unaligned,valid,vision,211,681,728
unaligned,valid,vision,212,682,728
unaligned,valid,vision,213,683,728
unaligned,valid,vision,214,685,728
unaligned,valid,vision,215,685,728
unaligned,valid,vision,216,687,728
unaligned,valid,vision,217,687,728
unaligned,valid,vision,218,687,728
unaligned,valid,vision,219,687,728
unaligned,valid,vision,220,688,728
unaligned,valid,vision,221,688,728
unaligned,valid,vision,222,688,728
unaligned,valid,vision,223,688,728
unaligned,valid,vision,224,690,728
unaligned,valid,vision,225,690,728
unaligned,valid,vision,226,691,728
unaligned,valid,vision,227,691,728
unaligned,valid,vision,228,691,728
unaligned,valid,vision,229,691,728
unaligned,valid,vision,230,691,728
unaligned,valid,vision,231,691,728
unaligned,valid,vision,232,692,728
unaligned,valid,vision,233,692,728
unaligned,valid,vision,234,692,728
unaligned,valid,vision,235,692,728
unaligned,valid,vision,236,692,728
unaligned,valid,vision,237,692,728
unaligned,valid,vision,238,693,728
unaligned,valid,vision,239,694,728
unaligned,valid,vision,240,694,728
unaligned,valid,vision,241,696,728
unaligned,valid,vision,242,696,728
unaligned,valid,vision,243,696,728
unaligned,valid,vision,244,696,728
unaligned,valid,vision,245,696,728
unaligned,valid,vision,246,698,728
unaligned,valid,vision,247,698,728
unaligned,valid,vision,248,700,728
unaligned,valid,vision,249,700,728
unaligned,valid,vision,250,700,728
unaligned,valid,vision,251,701,728
unaligned,valid,vision,252,701,728
unaligned,valid,vision,253,702,728
unaligned,valid,vision,254,702,728
unaligned,valid,vision,255,703,728
unaligned,valid,vision,256,703,728
unaligned,valid,vision,257,703,728
unaligned,valid,vision,258,703,728
unaligned,valid,vision,259,704,728
unaligned,valid,vision,260,704,728
unaligned,valid,vision,261,704,728
unaligned,valid,vision,262,703,728
unaligned,valid,vision,263,704,728
unaligned,valid,vision,264,704,728
unaligned,valid,vision,265,705,728
unaligned,valid,vision,266,706,728
unaligned,valid,vision,267,706,728
unaligned,valid,vision,268,706,728
unaligned,valid,vision,269,707,728
unaligned,valid,vision,270,709,728
unaligned,valid,vision,271,707,728
unaligned,valid,vision,272,707,728
unaligned,valid,vision,273,709,728
unaligned,valid,vision,274,708,728
unaligned,valid,vision,275,709,728
unaligned,valid,vision,276,708,728
unaligned,valid,vision,277,707,728
unaligned,valid,vision,278,710,728
unaligned,valid,vision,279,710,728
unaligned,valid,vision,280,710,728
unaligned,valid,vision,281,709,728
unaligned,valid,vision,282,711,728
unaligned,valid,vision,283,711,728
unaligned,valid,vision,284,711,728
unaligned,valid,vision,285,712,728
unaligned,valid,vision,286,712,728
unaligned,valid,vision,287,712,728
unaligned,valid,vision,288,713,728
unaligned,valid,vision,289,711,728
unaligned,valid,vision,290,712,728
unaligned,valid,vision,291,713,728
unaligned,valid,vision,292,713,728
unaligned,valid,vision,293,711,728
unaligned,valid,vision,294,713,728
unaligned,valid,vision,295,714,728
unaligned,valid,vision,296,713,728
unaligned,valid,vision,297,715,728
unaligned,valid,vision,298,714,728
unaligned,valid,vision,299,713,728
unaligned,valid,vision,300,714,728
unaligned,valid,vision,301,713,728
unaligned,valid,vision,302,713,728
unaligned,valid,vision,303,714,728
unaligned,valid,vision,304,714,728
unaligned,valid,vision,305,715,728
unaligned,valid,vision,306,715,728
unaligned,valid,vision,307,715,728
unaligned,valid,vision,308,715,728
unaligned,valid,vision,309,715,728
unaligned,valid,vision,310,715,728
unaligned,valid,vision,311,715,728
unaligned,valid,vision,312,716,728
unaligned,valid,vision,313,716,728
unaligned,valid,vision,314,716,728
unaligned,valid,vision,315,716,728
unaligned,valid,vision,316,717,728
unaligned,valid,vision,317,718,728
unaligned,valid,vision,318,717,728
unaligned,valid,vision,319,716,728
unaligned,valid,vision,320,717,728
unaligned,valid,vision,321,718,728
unaligned,valid,vision,322,718,728
unaligned,valid,vision,323,718,728
unaligned,valid,vision,324,717,728
unaligned,valid,vision,325,717,728
unaligned,valid,vision,326,718,728
unaligned,valid,vision,327,718,728
unaligned,valid,vision,328,717,728
unaligned,valid,vision,329,717,728
unaligned,valid,vision,330,718,728
unaligned,valid,vision,331,718,728
unaligned,valid,vision,332,719,728
unaligned,valid,vision,333,719,728
unaligned,valid,vision,334,718,728
unaligned,valid,vision,335,718,728
unaligned,valid,vision,336,718,728
unaligned,valid,vision,337,719,728
unaligned,valid,vision,338,719,728
unaligned,valid,vision,339,719,728
unaligned,valid,vision,340,720,728
unaligned,valid,vision,341,720,728
unaligned,valid,vision,342,721,728
unaligned,valid,vision,343,722,728
unaligned,valid,vision,344,722,728
unaligned,valid,vision,345,720,728
unaligned,valid,vision,346,720,728
unaligned,valid,vision,347,722,728
unaligned,valid,vision,348,723,728
unaligned,valid,vision,349,723,728
unaligned,valid,vision,350,723,728
unaligned,valid,vision,351,723,728
unaligned,valid,vision,352,723,728
unaligned,valid,vision,353,723,728
unaligned,valid,vision,354,723,728
unaligned,valid,vision,355,723,728
unaligned,valid,vision,356,723,728
unaligned,valid,vision,357,724,728
unaligned,valid,vision,358,724,728
unaligned,valid,vision,359,725,728
unaligned,valid,vision,360,725,728
unaligned,valid,vision,361,724,728
unaligned,valid,vision,362,724,728
unaligned,valid,vision,363,725,728
unaligned,valid,vision,364,725,728
unaligned,valid,vision,365,725,728
unaligned,valid,vision,366,725,728
unaligned,valid,vision,367,724,728
unaligned,valid,vision,368,725,728
unaligned,valid,vision,369,725,728
unaligned,valid,vision,370,724,728
unaligned,valid,vision,371,725,728
unaligned,valid,vision,372,724,728
unaligned,valid,vision,373,725,728
unaligned,valid,vision,374,724,728
unaligned,valid,vision,375,724,728
unaligned,valid,vision,376,724,728
unaligned,valid,vision,377,724,728
unaligned,valid,vision,378,725,728
unaligned,valid,vision,379,725,728
unaligned,valid,vision,380,725,728
unaligned,valid,vision,381,725,728
unaligned,valid,vision,382,724,728
unaligned,valid,vision,383,724,728
unaligned,valid,vision,384,724,728
unaligned,valid,vision,385,724,728
unaligned,valid,vision,386,724,728
unaligned,valid,vision,387,724,728
unaligned,valid,vision,388,724,728
unaligned,valid,vision,389,724,728
unaligned,valid,vision,390,725,728
unaligned,valid,vision,391,725,728
unaligned,valid,vision,392,725,728
unaligned,valid,vision,393,725,728
unaligned,valid,vision,394,726,728
unaligned,valid,vision,395,726,728
unaligned,valid,vision,396,725,728
unaligned,valid,vision,397,725,728
unaligned,valid,vision,398,725,728
unaligned,valid,vision,399,725,728
unaligned,valid,vision,400,725,728
unaligned,valid,vision,401,725,728
unaligned,valid,vision,402,725,728
unaligned,valid,vision,403,725,728
unaligned,valid,vision,404,725,728
unaligned,valid,vision,405,725,728
unaligned,valid,vision,406,725,728
unaligned,valid,vision,407,725,728
unaligned,valid,vision,408,725,728
unaligned,valid,vision,409,725,728
unaligned,valid,vision,410,725,728
unaligned,valid,vision,411,726,728
unaligned,valid,vision,412,725,728
unaligned,valid,vision,413,725,728
unaligned,valid,vision,414,725,728
unaligned,valid,vision,415,725,728
unaligned,valid,vision,416,725,728
unaligned,valid,vision,417,725,728
unaligned,valid,vision,418,725,728
unaligned,valid,vision,419,725,728
unaligned,valid,vision,420,725,728
unaligned,valid,vision,421,725,728
unaligned,valid,vision,422,725,728
unaligned,valid,vision,423,726,728
unaligned,valid,vision,424,726,728
unaligned,valid,vision,425,726,728
unaligned,valid,vision,426,725,728
unaligned,valid,vision,427,725,728
unaligned,valid,vision,428,726,728
unaligned,valid,vision,429,725,728
unaligned,valid,vision,430,726,728
unaligned,valid,vision,431,726,728
unaligned,valid,vision,432,726,728
unaligned,valid,vision,433,726,728
unaligned,valid,vision,434,726,728
unaligned,valid,vision,435,726,728
unaligned,valid,vision,436,726,728
unaligned,valid,vision,437,726,728
unaligned,valid,vision,438,726,728
unaligned,valid,vision,439,726,728
unaligned,valid,vision,440,726,728
unaligned,valid,vision,441,726,728
unaligned,valid,vision,442,726,728
unaligned,valid,vision,443,726,728
unaligned,valid,vision,444,725,728
unaligned,valid,vision,445,725,728
unaligned,valid,vision,446,726,728
unaligned,valid,vision,447,726,728
unaligned,valid,vision,448,726,728
unaligned,valid,vision,449,726,728
unaligned,valid,vision,450,726,728
unaligned,valid,vision,451,727,728
unaligned,valid,vision,452,727,728
unaligned,valid,vision,453,727,728
unaligned,valid,vision,454,727,728
unaligned,valid,vision,455,726,728
unaligned,valid,vision,456,727,728
unaligned,valid,vision,457,727,728
unaligned,valid,vision,458,727,728
unaligned,valid,vision,459,727,728
unaligned,valid,vision,460,727,728
unaligned,valid,vision,461,727,728
unaligned,valid,vision,462,727,728
unaligned,valid,vision,463,727,728
unaligned,valid,vision,464,727,728
unaligned,valid,vision,465,727,728
unaligned,valid,vision,466,727,728
unaligned,valid,vision,467,727,728
unaligned,valid,vision,468,727,728
unaligned,valid,vision,469,727,728
unaligned,valid,vision,470,727,728
unaligned,valid,vision,471,727,728
unaligned,valid,vision,472,727,728
unaligned,valid,vision,473,727,728
unaligned,valid,vision,474,726,728
unaligned,valid,vision,475,726,728
unaligned,valid,vision,476,726,728
unaligned,valid,vision,477,726,728
unaligned,valid,vision,478,726,728
unaligned,valid,vision,479,726,728
unaligned,valid,vision,480,726,728
unaligned,valid,vision,481,726,728
unaligned,valid,vision,482,727,728
unaligned,valid,vision,483,727,728
unaligned,valid,vision,484,727,728
unaligned,valid,vision,485,727,728
unaligned,valid,vision,486,727,728
unaligned,valid,vision,487,726,728
unaligned,valid,vision,488,726,728
unaligned,valid,vision,489,726,728
unaligned,valid,vision,490,726,728
unaligned,valid,vision,491,726,728
unaligned,valid,vision,492,726,728
unaligned,valid,vision,493,726,728
unaligned,valid,vision,494,727,728
unaligned,valid,vision,495,727,728
unaligned,valid,vision,496,727,728
unaligned,valid,vision,497,727,728
unaligned,valid,vision,498,727,728
unaligned,valid,vision,499,726,728
